environment,metric_1,metric_2,metric_3,metric_4,ground_truth
urban,0.7920445910489612,0.2927415485831599,0.03959320455431292,0.1463468512145643,0.0
weather,0.448160873369002,0.27441263163568175,0.15726817382570568,0.38776432852974974,1.0
highway,0.19865065268113913,0.140354871232297,0.9993162681897128,0.05360230010391947,0.0
urban,0.1728200514564523,0.34450589339406323,0.03077151706741843,0.08099209105663861,0.7
weather,0.3126826650277922,0.10591568962877351,0.007458634565913159,0.8046416973346773,0.9
highway,0.8735753057597342,0.3813995264379027,0.5130772183680499,0.13414944009435467,0.8
urban,0.14503273374988845,0.7368051067209991,0.300693492990893,0.19663603694806922,0.0
weather,0.5428413743340746,0.5296445270351334,0.13910803904177513,0.5205205336415145,0.9
highway,0.0013555244979488457,0.24854465467539855,0.7528089945110099,0.16465373062295444,1.0
urban,0.4515470228174244,0.4080200912850811,0.34373240202486405,0.07496023957737881,0.0
weather,0.15481575487173527,0.36964311762252144,0.13172212514583972,0.4235405772415082,0.1
highway,0.10609204994795207,0.11652659399242932,0.9503797514820932,0.19166553729627736,0.8
urban,0.5114810467883832,0.6440264371119441,0.05111208556597224,0.25335645939409646,1.0
weather,0.5025476067220231,0.848417726430511,0.008160644275282536,0.6044889822584595,0.0
highway,0.34546115146826883,0.12980531261660583,0.43049358343151,0.09344826888176744,0.2
urban,0.22149354885964,0.03479919986835012,0.20462478689269864,0.08675794558976091,0.7
weather,0.555704860391946,0.9470402781443592,0.20194992603812284,0.8871065125186705,0.1
highway,0.8271581484276234,0.21250120706159875,0.2754466797905091,0.053006983628109496,0.0
urban,0.4963989216770842,0.30600097358316747,0.4636032323954155,0.17657582920477627,0.3
weather,0.2137366879819107,0.19695363020872136,0.1651033281109574,0.22777834161780142,0.1
highway,0.1120985103507588,0.22038290071827066,0.4789705614534714,0.17939881563713478,0.2
urban,0.1557516228655298,0.8804219028736048,0.21686185141571052,0.12362808288976174,0.7
weather,0.8988153748063467,0.9311204519433507,0.3844083743060853,0.013076534174614851,0.0
highway,0.17748183499101178,0.1261115671153094,0.8107304652304127,0.18943412336867882,0.2
urban,0.5124397687438842,0.5459025592668075,0.017130561396752175,0.05111017523445934,0.7
weather,0.14368762518421274,0.7099330734342463,0.2134901654685778,0.14383447099031088,1.0
highway,0.998899287046172,0.4936072274155706,0.8816745102868724,0.07893201758998916,0.2
urban,0.5854859383150356,0.315653626982324,0.043469780346127085,0.06688500256732607,0.3
weather,0.5237584965528499,0.024480265813199953,0.31628116149844554,0.011897832245155615,1.0
highway,0.5189373642647569,0.30287974467948603,0.9628704940018097,0.11789416061864938,1.0
urban,0.4156792951628686,0.45949577486441007,0.17492511804542743,0.18825184626052988,0.3
weather,0.23725436365713726,0.26263361236607363,0.2017684158860852,0.7440494512285778,0.9
highway,0.6740584527536958,0.1073189814522143,0.6377028510419288,0.10121661914810219,0.2
urban,0.6641257392833504,0.4265919010543934,0.4445596778637214,0.25356766744822196,0.0
weather,0.031620038237463954,0.25850056769959395,0.36026643364345134,0.8236592509839739,1.0
highway,0.7536661379095813,0.11003312739234589,0.38853114800604205,0.17314544742135873,1.0
urban,0.6233903870270475,0.6657154352571405,0.10687013103056098,0.19719564754688174,0.7
weather,0.17608928794385392,0.7433329135656567,0.10082795474006861,0.4541674701677638,1.0
highway,0.28167935447452497,0.24033505615253836,0.44799545466886814,0.024155904486515747,0.0
urban,0.5907537213530648,0.5993635517382656,0.20937949524132748,0.1295531076936089,0.3
weather,0.734073531005878,0.030775178259160096,0.24698509916528855,0.7606613420236065,0.0
highway,0.12357249059949049,0.05051412324562926,0.6097081955367598,0.03929653048058373,0.2
urban,0.7772955758390735,0.8320947360831149,0.18063319420299478,0.06400892040989137,0.3
weather,0.327566293922126,0.20989284230499716,0.19675038378432952,0.019610532474253595,0.0
highway,0.8060117104884844,0.1266037408211787,0.2489289877145937,0.11807619304077216,0.0
urban,0.7919610144667157,0.12718118921688693,0.1992796120720638,0.051045792343355066,0.0
weather,0.8464351763073069,0.49044645992097546,0.014820797477397108,0.5352527346293091,0.1
highway,0.12637014194700513,0.4868460674250994,0.23063864021426395,0.15457478727637064,1.0
urban,0.35124383228332834,0.8119814906857101,0.1597607259037379,0.049066511524145436,0.0
weather,0.5664436850866266,0.4717563093908743,0.19832778905941564,0.7322379140922876,0.0
highway,0.11358731737867489,0.1707630377106819,0.964622855617018,0.1018445076654156,0.2
urban,0.7166319367020314,0.43728164824461757,0.20177431040684418,0.041089990363270754,0.7
weather,0.4836090067516663,0.15783072618112304,0.30572960008268146,0.49267433031100294,0.1
highway,0.4807861681797273,0.49600798469841784,0.6866504233540373,0.16827135426103973,0.2
urban,0.21879435157672256,0.521934964064577,0.07767165125500847,0.19998401597828547,0.7
weather,0.40195192461521956,0.8457448783257632,0.1385064203151722,0.6546211935154629,1.0
highway,0.08644575317339853,0.37971435247824326,0.3140440030176441,0.09191990992764472,0.8
urban,0.08387373855201208,0.9928039781860144,0.06359122681625545,0.021704515150817203,0.3
weather,0.1367222763734658,0.41669483967346677,0.15416843989195145,0.5342471107203831,1.0
highway,0.2621129720167965,0.1715220028965051,0.4107004005865431,0.1440832138184686,0.2
urban,0.779960460540393,0.666636072411242,0.154392829176293,0.08773254137685473,1.0
weather,0.9201969860742739,0.049158523621427586,0.22939983397408642,0.853629928527957,0.1
highway,0.00836565998414418,0.041333518993271146,0.12616959014873674,0.03708236356543484,0.2
urban,0.6571976616400622,0.43902924398044796,0.022440508236359014,0.2760341439967886,0.3
weather,0.49664521238950443,0.1441678158180495,0.3681089475209631,0.44076524767536895,1.0
highway,0.21427180931025958,0.032245340227923136,0.5742935397085736,0.12440589585040185,0.8
urban,0.2387658940039733,0.835564798571235,0.39195979243376994,0.24725399988760755,0.7
weather,0.6952296557477357,0.4179992169203516,0.2262229932905548,0.6490806020188844,0.9
highway,0.6373924979351349,0.3581772414370435,0.2242583831512317,0.01968694180899795,0.8
urban,0.9246511054051808,0.1125041332380915,0.047442115073787317,0.09990228991567326,0.7
weather,0.16956351857110907,0.8174124552691105,0.37329002452765137,0.9383616002960173,0.0
highway,0.31965206225530063,0.40521645678658524,0.6897015348618686,0.1449741707159761,1.0
urban,0.42883901529739066,0.3993261463915103,0.0923569547849416,0.11864400840949704,0.7
weather,0.9804707977830711,0.49384701474156134,0.0038801419692168883,0.14004481213422904,0.0
highway,0.051882077593992215,0.4711168597455831,0.5272259782504833,0.06501152867836306,0.2
urban,0.912584217924823,0.7805218027570218,0.37771863625779056,0.1820158739346696,0.7
weather,0.8718662458509447,0.6873744176977976,0.04463292525329657,0.1477463244379611,0.1
highway,0.7322905674256961,0.3884731941962606,0.8724628150836742,0.04312795254516984,1.0
urban,0.830689605198014,0.14410396303296602,0.4873392054035581,0.18116217354785702,0.0
weather,0.5708530255443127,0.5270709385134583,0.015281113502956424,0.615214896596914,1.0
highway,0.5022748645953874,0.36074458656583624,0.005928215336878151,0.11848815107969189,0.0
urban,0.12346357373073602,0.9800519429764848,0.19685958482651877,0.06822651861705878,0.3
weather,0.10730121037067253,0.20604856021288998,0.05902073873147998,0.7969477555752249,1.0
highway,0.893534583498437,0.19463319840452414,0.31336940643035793,0.09247228944954784,1.0
urban,0.1145452995864823,0.31438504106745846,0.4050627138594285,0.07984751581535295,0.7
weather,0.7815231295330671,0.9308076723447618,0.09830012487435513,0.5769591501209791,1.0
highway,0.398565961600054,0.0850651636918045,0.7618872788907525,0.1546948035645536,0.0
urban,0.32268370707782024,0.644906323864917,0.42574222465699696,0.18275861741799787,0.7
weather,0.7849556152865075,0.19203365236149617,0.2553367002324359,0.6545661912235982,0.0
highway,0.5568121431407401,0.33076216207308745,0.5919144044190701,0.1472559797566843,0.2
urban,0.4255633657183516,0.5494895735118204,0.33920962585685616,0.18231273354957817,0.3
weather,0.07964512903476584,0.42960274344854676,0.22172903923346216,0.32874598834960655,0.1
highway,0.6873724657578066,0.18626372640139743,0.262407822570745,0.15194426573618508,1.0
urban,0.6374453787179021,0.553427700787068,0.005694834044276398,0.20895215504306672,0.3
weather,0.8357215966478713,0.6882332773356494,0.2050330507388546,0.4586579594923703,0.0
highway,0.20371739327766658,0.17019241883877456,0.4765679435800185,0.059213102007789425,1.0
urban,0.9517655161423267,0.790773063732034,0.1869639348533919,0.16884378328608898,1.0
weather,0.9135780114026949,0.525360481819498,0.28996410873443373,0.4360482979725878,0.1
highway,0.5591858799798484,0.2660663697911762,0.40230953379146595,0.032319591191604234,0.0
urban,0.5795363691499811,0.286660581287023,0.18347891590849763,0.02516938818867279,0.0
weather,0.9144576508809412,0.09011363293414454,0.30819258124761195,0.6168168843755751,0.1
highway,0.0388736970166893,0.3294713969673714,0.2725577488154005,0.1743091361416253,0.8
urban,0.5335214309809838,0.10126518098740966,0.4362870096488223,0.15229101679690418,1.0
weather,0.11453286832634824,0.9969905028125511,0.17022235107868702,0.34823063970736867,0.1
highway,0.24423370036407854,0.2801759870099809,0.021738838063707355,0.10411410885983469,0.2
urban,0.10745321644188655,0.8461191855551118,0.3678589933890549,0.0635150335385897,1.0
weather,0.13826534387687106,0.4297370089297785,0.16993229465732448,0.41705320370292065,0.0
highway,0.030020225717336313,0.19861376478311626,0.5713200154331027,0.19062492250159302,0.2
urban,0.9275613488190422,0.30772418936437096,0.05579696238333359,0.25192941721158085,1.0
weather,0.5755495078311033,0.9505939659311243,0.34365214390049337,0.22835561417884764,0.1
highway,0.29563833177963617,0.29052324564195753,0.9442295793642561,0.16236262138915572,0.8
urban,0.3927351142242276,0.5043807042987668,0.2321658723975764,0.07601943226781178,0.0
weather,0.9303666579015295,0.36463999101378297,0.3430641588169026,0.26623349451780143,0.0
highway,0.42286840905908707,0.2585751811419386,0.36999888595997743,0.1481559734321345,1.0
urban,0.5232585129386573,0.04511587860145949,0.4667205035854292,0.2116468645735904,0.3
weather,0.4698454349836749,0.3307929914276556,0.3019760800633316,0.3293535242499547,0.0
highway,0.6250267878103289,0.42700816683439324,0.8024598153373704,0.008274876493451978,1.0
urban,0.4329730498397063,0.07102456764932663,0.24393830299902974,0.21064929859449374,0.7
weather,0.11982475870926723,0.4510892874668315,0.3643515619225775,0.8143009836715878,0.1
highway,0.378196349528219,0.2882027757268167,0.792003126130196,0.06486273277511612,0.2
urban,0.18836823206706976,0.3509220949656795,0.46526463383700933,0.2399035240960804,0.3
weather,0.22264923522678537,0.7174035554052103,0.37731935889826107,0.527772209068877,0.9
highway,0.23890469566757655,0.020910811893232684,0.6238889431629704,0.11250242382706332,1.0
urban,0.9859915721706594,0.9377645593182242,0.4310764791465609,0.2667391607114575,0.3
weather,0.4281135697472417,0.8802479944755637,0.3843616616515838,0.8930013623964971,0.9
highway,0.415786062069183,0.3005413326966078,0.7098047132723719,0.19011840261518767,0.0
urban,0.5351205076734049,0.6896080190004079,0.3396235006621373,0.07568368787305092,1.0
weather,0.5522222801738466,0.6609738206496758,0.1291604274311604,0.481273951827605,0.1
highway,0.9387601271637589,0.2669642202495505,0.5959479507926143,0.006272313760917681,0.0
urban,0.7339203702877005,0.4110471935560581,0.17756588201285817,0.12214928954013748,0.0
weather,0.8341352384103843,0.7845056022962172,0.07414159028873982,0.6343293572573794,1.0
highway,0.49607547850053113,0.08455195021032574,0.12613578629576516,0.18652914346823357,0.0
urban,0.31825499727942086,0.24006965310717865,0.27846255119510327,0.03246799402966458,0.3
weather,0.7691698695235875,0.36856246902771383,0.3840047523276502,0.820461290158315,0.0
highway,0.5349040863826443,0.17425457489104274,0.1320668107690408,0.0531790484054524,0.2
urban,0.8554081621042879,0.03188479520859211,0.03804999449038715,0.0821744611889711,0.7
weather,0.546049931882766,0.5903131723250685,0.3738607810828882,0.00856921081074069,0.9
highway,0.42932276570419525,0.20394246342517947,0.11394526944454353,0.13522835772029143,0.2
urban,0.4594833010501653,0.9917788783346931,0.11344295740147242,0.0932490303082484,0.0
weather,0.814208767054663,0.9039816965892853,0.006257318122973654,0.9338587957857394,1.0
highway,0.48098024604632805,0.10301186179104216,0.8284445385543855,0.1075544982551287,1.0
urban,0.6785473414181606,0.5705614046246065,0.4728148388744985,0.1328811365203308,0.3
weather,0.8752098044480255,0.5122110168102847,0.16174577199245907,0.16196718440294033,0.9
highway,0.6869524413854383,0.39595326921111845,0.5830186474441363,0.18178354882429082,0.0
urban,0.7961859484338702,0.0037676945505330517,0.3156887181977146,0.17895480020958926,0.3
weather,0.5368682179706021,0.9107949305099489,0.33862172898616116,0.12749972667198572,0.1
highway,0.5327116220389853,0.1962630992089136,0.29138438602073213,0.1645472972086863,0.8
urban,0.9273664094615535,0.40261143834016266,0.4451512785567601,0.11518466827889179,0.0
weather,0.12034044024305202,0.0985372671677407,0.3029850093362755,0.22352782230151136,0.9
highway,0.7344870403224036,0.18358690721564608,0.01888087857623466,0.020106071738367183,1.0
urban,0.12648025669130947,0.4144809792543599,0.00740443056631257,0.2523134947537681,0.7
weather,0.7039359073278308,0.4925218540205084,0.3659544600486016,0.4891965179806156,0.1
highway,0.26859916150108587,0.2671927821176316,0.8326090130383855,0.08036793713798417,0.8
urban,0.24853574392709288,0.3041552544854651,0.3854072608321606,0.09816635494843616,1.0
weather,0.356937297948135,0.9895199595008671,0.10502894857438282,0.25480326603169556,0.0
highway,0.5069301160771944,0.3436949563428573,0.6332834823329955,0.16214413458903498,1.0
urban,0.786321806136077,0.5665640032301404,0.47865680659568643,0.09544898112679627,0.3
weather,0.3097653141429034,0.5218844619274783,0.26548179157050245,0.3811005136118141,0.0
highway,0.810516486586372,0.4882509868230062,0.6446722860722843,0.05557338002877883,1.0
urban,0.07978912363400037,0.41796954358652705,0.47145635569587824,0.21645353395302708,0.0
weather,0.9347989696734995,0.8409238437734601,0.2574716943828658,0.6093037189565074,1.0
highway,0.4041098477429571,0.11075052542692637,0.5120233891087593,0.10976835111869476,0.2
urban,0.5736532029887571,0.44480549505878175,0.334244310491702,0.18897615121837785,0.3
weather,0.8014168109086272,0.9434281072652854,0.0393978566717613,0.2651232614457395,0.9
highway,0.2586498621593005,0.17032753864364963,0.06408458760406621,0.03590005209887013,1.0
urban,0.2524138129765602,0.7317760950376724,0.08236700444386202,0.10540678039647802,1.0
weather,0.34759981445865096,0.7127717935169045,0.22200226893379443,0.9041912075524279,1.0
highway,0.09993187705440965,0.4025088466173139,0.36988862564812486,0.1297068318066685,0.8
urban,0.24987621016547767,0.6162173962941392,0.2494364105769405,0.296755672459435,0.7
weather,0.18233518357821954,0.9423009379012067,0.3020272816526501,0.20802456273324887,0.1
highway,0.9046052531128693,0.1703334104108723,0.3771119845344445,0.18127829647243188,0.8
urban,0.7164762626421669,0.3864937228639137,0.10563145846909822,0.18980311045240797,0.0
weather,0.5902311974063588,0.6952741329444169,0.13754143021703175,0.6938806887083223,0.9
